id,kraj,leto,cena,agencija,opis,nadstropja,povrsina_zemljisca,povrsina_hise,ima_klet,drzava
6386064,BISTRICA OB DRAVI,1990,360000,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.","1.042 m2, samostojna, zgrajena l. 1990, Sodobna, Prvi lastnik, Klet/shramba, Elektrika, Voda, prodamo. Cena: 360.000,00 ...",,,1,,Slovenija
6322098,BISTRICA OB SOTLI,1990,145000,Zasebna ponudba,"257 m2, samostojna, zgrajena l. 1990, adaptirana l. 2001, 659 m2 zemljišča, K+P+M, prodamo. Cena: 145.000,00 EUR",K+P+M,659,257,True,Slovenija
6416924,BISTRICA OB SOTLI,1990,145000,MEZANIN PRO nepremičnine d.o.o.,"257 m2, samostojna, zgrajena l. 1990, adaptirana l. 2001, 659 m2 zemljišča, K+P+M, Brez provizije za kupca, prodamo. Cen...",K+P+M,659,257,True,Slovenija
6426932,BISTRICA OB SOTLI,1990,145000,Studio modul d.o.o.,"262,1 m2, samostojna, zgrajena l. 1990, adaptirana l. 2001, 659 m2 zemljišča, K+P+M, primerno za investicijo, oddajanje ...",K+P+M,659,262,True,Slovenija
6098772,BISTRICA OB SOTLI,1990,125000,Kapitelj nepremičnine d.o.o.,"326 m2, samostojna, zgrajena l. 1990, 1.128 m2 zemljišča, K+P+1, prodamo. Cena: 125.000,00 EUR",K+P+1,1128,326,True,Slovenija
6403579,"BISTRICA OB SOTLI, CENTER BISTRICE",1890,48000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","276,4 m2, samostojna, zgrajena l. 1890, 735 m2 zemljišča, P+M, prodamo. Cena: 48.000,00 EUR",P+M,735,276,False,Slovenija
6397993,"BISTRICA OB SOTLI, HIŠA Z VELIKIM VRTOM",1952,27000,Zasebna ponudba,"80 m2, samostojna, zgrajena l. 1952, 2.223 m2 zemljišča, Ugodno. Možnost popolne samooskrbe. Dobra lokacija na robu mest...",,2223,80,,Slovenija
6412505,BISTRICA PRI TRŽIČU,1963,160000,Zasebna ponudba,"89 m2, samostojna, zgrajena l. 1963, adaptirana l. 2014, 445 m2 zemljišča, K+P, Hiša na lepi mirni lokaciji. Vredna ogle...",K+P,445,89,True,Slovenija
6426449,BISTRICA PRI TRŽIČU,1963,169500,Fesst nepremičnine d.o.o.,"115,3 m2, samostojna, zgrajena l. 1963, 488 m2 zemljišča, prodamo. Cena: 169.500,00 EUR",,488,115,,Slovenija
6428573,BISTRIČICA,2006,249000,Rojal invest d.o.o.,"190,5 m2, samostojna, zgrajena l. 2006, 655 m2 zemljišča, prodamo. Cena: 249.000,00 EUR",,655,190,,Slovenija
6378742,BIŠEČKI VRH,1980,160000,Zasebna ponudba,"184 m2, dvostanovanjska, zgrajena l. 1980, adaptirana l. 2013, 1.084 m2 zemljišča, K+P+1, Prodamo Dvostanovanjsko hišo z...",K+P+1,1084,184,True,Slovenija
6412824,BIŠEČKI VRH,1980,160000,MEZANIN PRO nepremičnine d.o.o.,"280 m2, samostojna, zgrajena l. 1980, adaptirana l. 2003, 6.084 m2 zemljišča, K+P+M, brez provizije za kupca, prodamo. C...",K+P+M,6084,280,True,Slovenija
6436358,BITNJE,2007,290000,Zasebna ponudba,"90 m2, dvojček, zgrajen l. 2007, 70 m2 zemljišča, P+1+2, Uporabljena samo kot vikend nekaj krat na leto. Odlično ohranje...",P+1+2,70,90,False,Slovenija
6410467,BITNJE,1967,115000,"SiPD, nepremičnine in razvoj, d.o.o.","100 m2, samostojna, zgrajena l. 1967, 371 m2 zemljišča, P+M, prodamo. Cena: 115.000,00 EUR",P+M,371,100,False,Slovenija
6342692,BIZELJSKO,1922,36000,Nepremičnine-Sanja Radivojević s.p.,"175,2 m2, samostojna, zgrajena l. 1922, 717 m2 zemljišča, K+P+M, prodamo. Cena: cca 36.000,00 EUR",K+P+M,717,175,True,Slovenija
6397199,BIZELJSKO,1982,225000,Zasebna ponudba,"218 m2, samostojna, zgrajena l. 1982, adaptirana l. 2005, 1.987 m2 zemljišča, K+P+M, Samostojna hiša Bizeljsko, prodamo....",K+P+M,1987,218,True,Slovenija
6417433,BIZELJSKO,1986,199000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","254,5 m2, samostojna, zgrajena l. 1986, adaptirana l. 2000, 32.105 m2 zemljišča, K+P+1, prodamo. Cena: 199.000,00 EUR",K+P+1,32105,254,True,Slovenija
6430756,BIZELJSKO,2006,389000,"Lucia tim d.o.o., PE Nepremičnine","336 m2, samostojna, zgrajena l. 2006, 16.496 m2 zemljišča, K+P+M, hitro vseljivo, prodamo. Cena: 389.000,00 EUR",K+P+M,16496,336,True,Slovenija
6258192,"BIZELJSKO, 300 M OD ŠOLE",2002,210000,Zasebna ponudba,"187 m2, samostojna, zgrajena l. 2002, adaptirana l. 2018, 14.202 m2 zemljišča, K+P+M, obnovljeno, opremljeno z novo opre...",K+P+M,14202,187,True,Slovenija
6421090,"BIZELJSKO, BUKOVLJE",1990,65000,Zasebna ponudba,"144 m2, samostojna, v stavbi zgrajeni l. 1990, adaptirana l. 2015, 8.000 m2 zemljišča, prodamo. Cena: cca 65.000,00 EUR",,8000,144,,Slovenija
6048703,BIZOVIK,2007,350000,Agencija Jakkra-n d.o.o.,"170 m2, vrstna, zgrajena l. 2007, 116 m2 zemljišča, P+1+M+M2, garaža + parkirno mesto, miren, neprometen predel mesta, b...",,116,170,,Slovenija
6278093,BLANCA,1976,200000,Zasebna ponudba,"180 m2, samostojna, zgrajena l. 1976, adaptirana l. 2018, 3.658 m2 zemljišča, K+P+M, 120 m2 stanovanja, 60 m2 bivalne kl...",K+P+M,3658,180,True,Slovenija
6423068,BLANCA,1986,175000,"FLEKS nepremičnine, Gregor Jarkovič s.p.","226,9 m2, dvostanovanjska, zgrajena l. 1986, 2.810 m2 zemljišča, Na atraktivni ter mirni lokaciji prodamo stanovanjsko h...",,2810,226,,Slovenija
6428569,BLATNI VRH,2021,222000,"Agenti Celje, AŽ&MB Nerad d.o.o.","175 m2, samostojna, zgrajena l. 2021, 4.185 m2 zemljišča, P+M/1 nad., prodamo. Cena: 222.000,00 EUR",P+M,4185,175,False,Slovenija
6384260,"BLATNI VRH, MIRNA LOKACIJA",1954,182200,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","300,7 m2, samostojna, zgrajena l. 1954, 129.200 m2 zemljišča, P+1+M, prodamo. Cena: 182.200,00 EUR",P+1+M,129200,300,False,Slovenija
6424926,BLATO,2021,125000,MPTRG d.o.o.,"129,18 m2, samostojna, zgrajena l. 2021, 440 m2 zemljišča, K+P+M, -soseska devetih novih hiš-urejena okolica -idealno za...",K+P+M,440,129,True,Slovenija
6419625,BLATO,2021,130000,MPTRG d.o.o.,"129,18 m2, samostojna, zgrajena l. 2021, 473 m2 zemljišča, P+M, -soseska devetih novih hiš-urejena okolica -idealno za m...",P+M,473,129,False,Slovenija
6399430,BLATO,2020,130000,MPTRG d.o.o.,"129,18 m2, samostojna, zgrajena l. 2020, 533 m2 zemljišča, P+M, -soseska devetih novih hiš-urejena okolica -idealno za m...",P+M,533,129,False,Slovenija
6399428,BLATO,2020,130000,MPTRG d.o.o.,"129,18 m2, samostojna, zgrajena l. 2020, 477 m2 zemljišča, P+M, -soseska devetih novih hiš-urejena okolica -idealno za m...",P+M,477,129,False,Slovenija
6362114,"BLATO, POD GORO SLOVENSKE KONJICE",1900,209000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","528 m2, hiša, zgrajena l. 1900, adaptirana l. 2009, 1.181 m2 zemljišča, K+P+1+2, Poslovno stanovanjska hiša na obrobju S...",K+P+1+2,1181,528,True,Slovenija
6438780,BLED,1912,319000,Makler Bled d.o.o.,"82,4 m2, samostojna, zgrajena l. 1912, adaptirana l. 2006, 819 m2 zemljišča, prodamo. Cena: 319.000,00 EUR",,819,82,,Slovenija
6419027,BLED,1960,485000,ITD nepremičnine d.o.o.,"120 m2, samostojna, zgrajena l. 1960, adaptirana l. 2015, 805 m2 zemljišča, P/1 nad., prodamo. Cena: 485.000,00 EUR",P,805,120,False,Slovenija
6418124,BLED,1960,485000,Makler Bled d.o.o.,"120 m2, samostojna, zgrajena l. 1960, adaptirana l. 2015, 805 m2 zemljišča, P+M/1 nad., Bled,  stanovanjska hiša na  kra...",P+M,805,120,False,Slovenija
6428996,BLED,1605,750000,ARTIK nepremičnine d.o.o.,"200 m2, samostojna, zgrajena l. 1605, 782 m2 zemljišča, prodamo. Cena: 750.000,00 EUR",,782,200,,Slovenija
6439020,BLED,1950,320000,Koncepti d.o.o.,"207,4 m2, dvojček, zgrajen l. 1950, 615 m2 zemljišča, prodamo. Cena: 320.000,00 EUR",,615,207,,Slovenija
6281173,BLED,1850,490000,Makler Bled d.o.o.,"428 m2, samostojna, zgrajena l. 1850, adaptirana l. 1950, 1.022 m2 zemljišča, K+P+1+2/3 nad., Bled, Mala Zaka, večja sta...",K+P+1+2,1022,428,True,Slovenija
6241956,BLED,2009,3800000,RCN d.o.o.,"514 m2, samostojna, zgrajena l. 2009, adaptirana l. 2016, 1.806 m2 zemljišča, prodamo. Cena: 3.800.000,00 EUR",,1806,514,,Slovenija
6409199,BLED,2009,3800000,Market center Omnis d.o.o.,"514 m2, samostojna, zgrajena l. 2009, adaptirana l. 2016, 1.806 m2 zemljišča, prodamo. Cena: 3.800.000,00 EUR",,1806,514,,Slovenija
6286370,BLED,2009,3800000,Rocco nepremičnine d.o.o.,"514 m2, samostojna, zgrajena l. 2009, adaptirana l. 2016, 1.806 m2 zemljišča, K+P+1, V neposredni bližini jezera prodamo...",K+P+1,1806,514,True,Slovenija
6436740,BLED,2019,1685000,Makler Bled d.o.o.,"668 m2, samostojna, zgrajena l. 2019, adaptirana l. 2020, 784 m2 zemljišča, K+P+1+M/3 nad., Bled, turistični kompleks z ...",K+P+1+M,784,668,True,Slovenija
6420817,"BLED, BLIŽINA JEZERA",1910,329000,Market center Omnis d.o.o.,"157,4 m2, samostojna, zgrajena l. 1910, adaptirana l. 2006, 511 m2 zemljišča, K+P+1+M/1 nad., BLED, MLINSKA CESTA, 157,4...",K+P+1+M,511,157,True,Slovenija
6421673,"BLED, CENTER BLEDA",1885,478000,Pikado d.o.o.,"114,4 m2, samostojna, zgrajena l. 1885, adaptirana l. 1987, 322 m2 zemljišča, P+1, Bled - Tipična blejska hiša v starem ...",P+1,322,114,False,Slovenija
6201264,"BLED, CENTER STARO VAŠKO JEDRO",1700,2800000,N-invest d.o.o.,"680 m2, samostojna, zgrajena l. 1700, 18.599 m2 zemljišča, P+1, Starejša stanovanjska hiša s pripadajočimi kmetijskimi g...",P+1,18599,680,False,Slovenija
6426941,"BLED, DINDOL 2KM OD BLEDA",1960,480000,MICASA 6 nepremičnine d.o.o.,"120 m2, samostojna, zgrajena l. 1960, adaptirana l. 2015, 805 m2 zemljišča, K+P+1, Izjemna priložnost, hiša v bližini Bl...",K+P+1,805,120,True,Slovenija
6382539,"BLED, OKOLICA",1700,290000,Gros inženiring d.o.o.,"190 m2, samostojna, zgrajena l. 1700, adaptirana l. 2010, 1.370 m2 zemljišča, lepo in kvalitetno prenovljena kmačka hiša...",,1370,190,,Slovenija
6255408,"BLED, OKOLICA",1912,350000,"Aeon nepremičnine, d.o.o.","258 m2, samostojna, zgrajena l. 1912, adaptirana l. 1993, 912 m2 zemljišča, P+1+M, prodamo. Cena: 350.000,00 EUR",P+1+M,912,258,False,Slovenija
6440218,"BLED, POD STRAŽO",1980,680000,"INBA, nepremičninska družba, d.o.o.","360 m2, samostojna, zgrajena l. 1980, adaptirana l. 2021, 900 m2 zemljišča, Staromeščanska vila in apartmajska hiša na o...",,900,360,,Slovenija
6416795,"BLED, POGLED NA TRIGLAV, STOL, BLEJSKI GRAD IN SMUČIŠČE STRA...",1950,590000,"Agencija za posredovanje v prometu z nepremičninami, Aline Belinger s.p.","252 m2, samostojna, zgrajena l. 1950, adaptirana l. 2013, 935 m2 zemljišča, prodamo. Cena: 590.000,00 EUR",,935,252,,Slovenija
6226168,"BLED, PREŠERNOVA CESTA",1904,900000,"Salomon nepremičnine, Anže Nahtigal, s.p.","133,2 m2, samostojna, zgrajena l. 1904, adaptirana l. 2016, 529 m2 zemljišča, P+M, Vila Zarja, v celoti obnovljena 2016,...",P+M,529,133,False,Slovenija
6420523,"BLED, STROGI CENTER",1900,389000,Makler Bled d.o.o.,"129,5 m2, hiša, zgrajena l. 1900, adaptirana l. 2015, Apartmajska stavba  - odlična priložnost  za  opravljanje turistič...",,,129,,Slovenija
6316545,"BLED, VRSTNA HIŠA Z VRTOM",1956,230000,3MS nepremičnine d.o.o.,"296 m2, vrstna, zgrajena l. 1956, adaptirana l. 2005, bled, gregorčičeva, 153 m2, vrstna, zgrajena l. 1956, adaptirana l...",,,296,,Slovenija
6439435,BLEJSKA DOBRAVA,1984,219000,Agencija i3 d.o.o.,"334,8 m2, samostojna, zgrajena l. 1984, 636 m2 zemljišča, K+P+1+2+M, V osrčju naselja na Blejski Dobravi prodamo večjo h...",K+P+1+2+M,636,334,True,Slovenija
6408917,BLOČICE,1981,156000,Zasebna ponudba,"227 m2, samostojna, zgrajena l. 1981, P+1+M, CK, optika, sadovnjak, 2 skednja, drvarnica, možnost dokupa njive za zelenj...",P+1+M,,227,False,Slovenija
6357830,BLOŠKA POLICA,1850,49000,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o.","78 m2, samostojna, zgrajena l. 1850, adaptirana l. 1955, 1.320 m2 zemljišča, P+M, starejša hiša z novejšim gospodarskim ...",P+M,1320,78,False,Slovenija
6398567,BOBEN,1970,135000,ELO-PROJEKTI d.o.o.,"265,2 m2, samostojna, zgrajena l. 1970, adaptirana l. 2015, 2.560 m2 zemljišča, Prodamo troetažno hišo na lokaciji Boben...",,2560,265,,Slovenija
6420403,"BOBOVEK, BRDO - KOKRICA",2021,349000,Zasebna ponudba,"150 m2, dvojček, novogradnja - zgr. l. 2021, 750 m2 zemljišča, P+1, vsaki enoti pripada 750 m2 zemljišča, prodamo. Cena:...",P+1,750,150,False,Slovenija
6436185,BOČNA,1964,150000,MEZANIN PRO nepremičnine d.o.o.,"258 m2, dvostanovanjska, zgrajena l. 1964, adaptirana l. 1990, 400 m2 zemljišča, K+P+M, brez provizije za kupca, prodamo...",K+P+M,400,258,True,Slovenija
6204010,BODREŽ,1978,170000,Renes d.o.o.,"360 m2, hiša, adaptirana l. 1978, 89.833 m2 zemljišča, Kmetija zajema stanovanjsko hišo velikosti 181,50 m2, garažo 17,5...",,89833,360,,Slovenija
6427647,BODRIŠNA VAS,1965,180000,Zasebna ponudba,"96 m2, samostojna, zgrajena l. 1965, adaptirana l. 1982, 8.200 m2 zemljišča, K+P+1, Družinska hiša za 6 oseb - vseljiva ...",K+P+1,8200,96,True,Slovenija
6141384,"BOGO, ŠTJAK OKOLICA",1970,55000,"Ruj Nepremičnine, Jernej Suša, s.p.","145 m2, vrstna, adaptirana l. 1970, 548 m2 zemljišča, Manjša, kamnita hiša, potrebna obnove, na robu manjše mirne vasice...",,548,145,,Slovenija
6204201,BOGOJINA,1980,59900,ASPI nepremičnine d.o.o.,"87,1 m2, samostojna, zgrajena l. 1980, adaptirana l. 2008, 1.966 m2 zemljišča, V bližini Moravskih Toplic v naselju Bogo...",,1966,87,,Slovenija
6419825,BOHINJSKA BELA,1880,165000,Makler Bled d.o.o.,"165 m2, samostojna, zgrajena l. 1880, adaptirana l. 1997, 172 m2 zemljišča, Bohinjska Bela, stanovanjska hiša na zanimiv...",,172,165,,Slovenija
6413812,BOHINJSKA BELA,1981,348000,Makler Bled d.o.o.,"310 m2, dvojček, zgrajen l. 1981, 451 m2 zemljišča, Stanovanjska hiša na lepi in sončni lokaciji v Bohinjski Beli, proda...",,451,310,,Slovenija
6415125,"BOHINJSKA BELA, NA ROBU NASELJA",2007,1080000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","440 m2, hiša, zgrajena l. 2007, adaptirana l. 2020, 2.054 m2 zemljišča, K+P+1, Več stanovanjska, prodaja z utečenim posl...",K+P+1,2054,440,True,Slovenija
6170434,BOHINJSKA BISTRICA,1945,14500,"DUTB, d.d.","13,66 m2, samostojna, zgrajena l. 1945, adaptirana l. 1977, 44,05 m2 zemljišča, Del stanovanjske stavbe in garaže, proda...",,,13,,Slovenija
6400836,BOHINJSKA BISTRICA,1924,210000,Garant - Gabrijela Smuk s.p.,"91,8 m2, dvojček, zgrajen l. 1924, adaptiran l. 1981, 450 m2 zemljišča, prodamo. Cena: 210.000,00 EUR",,450,91,,Slovenija
6396819,BOHINJSKA BISTRICA,1906,189000,MEZANIN PRO nepremičnine d.o.o.,"134,2 m2, samostojna, zgrajena l. 1906, adaptirana l. 2016, 154 m2 zemljišča, P+1, brez provizije za kupca, prodamo. Cen...",P+1,154,134,False,Slovenija
6377297,BOHINJSKA BISTRICA,2005,368500,Makler Bled d.o.o.,"205 m2, samostojna, zgrajena l. 2005, 524 m2 zemljišča, K+P+M, Bohinjska Bistrica,  prijetna in kvalitetna  stanovanjska...",K+P+M,524,205,True,Slovenija
6434541,BOHINJSKA BISTRICA,1982,590000,Agencija i3 d.o.o.,"253 m2, samostojna, zgrajena l. 1982, adaptirana l. 2011, 1.666 m2 zemljišča, P+1+2+3+M, V mirnem naselju, v centru Bohi...",P+1+2+3+M,1666,253,False,Slovenija
6412292,BOHINJSKA BISTRICA,1970,420000,Senon d.o.o.,"255 m2, samostojna, zgrajena l. 1970, adaptirana l. 2017, 498 m2 zemljišča, na mirni lokaciji prodamo samostojno hišo, k...",,498,255,,Slovenija
6413717,BOHINJSKA BISTRICA,1965,485000,"SiPD, nepremičnine in razvoj, d.o.o.","338 m2, samostojna, zgrajena l. 1965, 1.478 m2 zemljišča, K+P+1, prodamo. Cena: 485.000,00 EUR",K+P+1,1478,338,True,Slovenija
6412723,"BOHINJSKA BISTRICA, BLIZU CENTRA",1982,450000,Pikado d.o.o.,"253 m2, samostojna, zgrajena l. 1982, 1.666 m2 zemljišča, P+1+M, Stanovanjska hiša z apartmaji, prodamo. Cena: 450.000,0...",P+1+M,1666,253,False,Slovenija
6370271,"BOHINJSKA BISTRICA, S POGLEDOM NA SMUČIŠČE",1970,420000,Pikado d.o.o.,"330 m2, samostojna, zgrajena l. 1970, adaptirana l. 2012, 550 m2 zemljišča, K+P+M, Apartmajska hiša v centru Bohinjske B...",K+P+M,550,330,True,Slovenija
6362743,"BOHINJSKA BISTRICA, STTANOVANJSKI OBJEKT V BOHINJU",1970,1400,Zasebna ponudba,"300 m2, samostojna, zgrajena l. 1970, adaptirana l. 2010, 550 m2 zemljišča, K+P+1+M, enkratna poslovna priložnost -dobro...",K+P+1+M,550,300,True,Slovenija
6404005,BOJANCI,1950,25000,STANART d.o.o.,"33,6 m2, samostojna, zgrajena l. 1950, 1.841 m2 zemljišča, V okolici Črnomlja, v vasi Bojanci pri Vinici, na lepi z javn...",,1841,33,,Slovenija
6321997,BONINI,1930,210000,Adria nepremičnine d.o.o.,"109,9 m2, samostojna, zgrajena l. 1930, 1.042 m2 zemljišča, P+1, Na sončni lokaciji prodamo samostojno istrsko hišo v 2 ...",P+1,1042,109,False,Slovenija
6423393,BONINI,1930,210000,"Apertura, poslovanje z nepremičninami, d.o.o.","109,9 m2, vrstna, zgrajena l. 1930, 1.042 m2 zemljišča, P+1, V Boninih prodamo hiško za obnovo na zeleni mirni lokaciji....",P+1,1042,109,False,Slovenija
6229809,BOROVCI,1920,59000,"SM nepremičnine, Aleksandra Bezjak s.p.","93 m2, samostojna, zgrajena l. 1920, 5.609 m2 zemljišča, prodamo. Cena: 59.000,00 EUR",,5609,93,,Slovenija
6410658,BOROVCI,1980,115000,"Nepremičninska družba d.o.o., PE RE/MAX Poetovio","163,8 m2, samostojna, zgrajena l. 1980, adaptirana l. 2020, 1.753 m2 zemljišča, K+P+M, prodamo. Cena: 115.000,00 EUR",K+P+M,1753,163,True,Slovenija
6385498,"BOROVCI, LEPO PODEŽELJE",1920,59000,"GRAL REAL, nepremičninska agencija, d.o.o.","93 m2, samostojna, zgrajena l. 1920, adaptirana l. 1990, 5.609 m2 zemljišča, večje posestvo na ravni sončni legi, s star...",,5609,93,,Slovenija
6366254,BOROVNICA,1947,160000,"Salomon nepremičnine, Anže Nahtigal, s.p.","200 m2, samostojna, zgrajena l. 1947, 560 m2 zemljišča, K+VP+M, delno adaptirana l. 2009, mirna lokacija, dostop do zeml...",,560,200,,Slovenija
6358794,BOROVNICA,1947,160000,Landart d.o.o.,"200 m2, samostojna, zgrajena l. 1947, adaptirana l. 2010, 468 m2 zemljišča, K+P+1, Samostojna hiša, zunanjost je še deln...",K+P+1,468,200,True,Slovenija
6424074,"BOROVNICA, MIRNO NASELJE BLIZU LJ.",2022,269000,Roni nepremičnine d.o.o.,"119 m2, dvojček, zgrajen l. 2022, 252 m2 zemljišča, P+M, Novi bivalni enoti v samem centru Borovnice z usmeritvijo ki sl...",P+M,252,119,False,Slovenija
6409150,BORŠT,2021,188000,"INVESTMOND nepremičnine, Edmond Petrovič s.p.","127 m2, dvojček, novogradnja - zgr. l. 2021, 358 m2 zemljišča, P+1, Na prelepi lokaciji v Slovenski Istri s pogledom na ...",P+1,358,127,False,Slovenija
6418177,BORŠT,1986,317000,Market center Omnis d.o.o.,"130,5 m2, samostojna, zgrajena l. 1986, adaptirana l. 2016, 579 m2 zemljišča, prodamo. Cena: 317.000,00 EUR",,579,130,,Slovenija
6438900,BORŠT,1884,149000,"Nepremičninska družba, d.o.o., PE RE/MAX Obala","131,4 m2, samostojna, zgrajena l. 1884, adaptirana l. 2007, 214 m2 zemljišča, P+1, Samostojna hiša v Borštu, prodamo. Ce...",P+1,214,131,False,Slovenija
6429299,BOŠAMARIN,1988,580000,MEZANIN PRO nepremičnine d.o.o.,"285 m2, dvostanovanjska, zgrajena l. 1988, adaptirana l. 2017, 480 m2 zemljišča, K+P+1, brez provizije za kupca, prodamo...",K+P+1,480,285,True,Slovenija
6418652,BOŠAMARIN,2002,1900000,"Apertura, poslovanje z nepremičninami, d.o.o.","481 m2, samostojna, zgrajena l. 2002, 8.827 m2 zemljišča, P+1, V Bošamarinu prodamo veliko posestvo z dvema samostojnima...",P+1,8827,481,False,Slovenija
6403491,"BOŠAMARIN, KOPER",1988,580000,Zasebna ponudba,"285 m2, dvostanovanjska, zgrajena l. 1988, adaptirana l. 2017, 480 m2 zemljišča, K+P+1, Dvodružinska hiša,lastno parkiri...",K+P+1,480,285,True,Slovenija
6417222,BOŠTANJ,1973,160000,Zasebna ponudba,"300 m2, samostojna, zgrajena l. 1973, 823 m2 zemljišča, K+P+1+M, V Boštanju prodamo veliko stanovanjsko hišo s pomožnim ...",K+P+1+M,823,300,True,Slovenija
6435370,BOŠTANJ,1994,325000,"Oridom, posredovanje in prodaja nepremičnin d.o.o.","570 m2, samostojna, zgrajena l. 1994, 1.507 m2 zemljišča, K+P+M, prodamo. Cena: 325.000,00 EUR",K+P+M,1507,570,True,Slovenija
6415387,BOVEC,2019,199000,"Think Slovenia, TS1 d.o.o.","20 m2, samostojna, zgrajena l. 2019, 986 m2 zemljišča, P+M, prodamo. Cena: 199.000,00 EUR",P+M,986,20,False,Slovenija
6423959,BOVEC,1973,85000,Zasebna ponudba,"57 m2, vrstna, zgrajena l. 1973, 15 m2 zemljišča, V Bovcu, v bližini centra prodamo stanovanjsko hišo. Hiša ima priključ...",,15,57,,Slovenija
6016832,BOVEC,1900,175000,"Think Slovenia, TS1 d.o.o.","173 m2, vrstna, zgrajena l. 1900, adaptirana l. 1992, 96 m2 zemljišča, P+1+M, Tradicionalna bovška hiša blizu Kaninske g...",P+1+M,96,173,False,Slovenija
6424498,BRANIK,1964,148000,"Forma nepremičnine, Klavdio Štrukelj s.p.","160 m2, samostojna, zgrajena l. 1964, 1.100 m2 zemljišča, samostojna enostanovanjska hiša, dvoetažna, z pomožnimi kmetij...",,1100,160,,Slovenija
6435392,BRANIK,1947,360000,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","179,2 m2, hiša, zgrajena l. 1947, adaptirana l. 1998, 70.000 m2 zemljišča, K+P+1+M, Hiša + gospodarsko poslopje + kmetij...",K+P+1+M,70000,179,True,Slovenija
6318515,BRANIK,1979,150000,"MISTRAL NEPREMIČNINE, Valter Vodopivec s.p.","220 m2, samostojna, zgrajena l. 1979, 313 m2 zemljišča, prodamo. Cena: cca 150.000,00 EUR",,313,220,,Slovenija
6365749,BRANIK,1994,98000,Svet Real d.o.o.,"235 m2, dvostanovanjska, zgrajena l. 1994, prodamo. Cena: 98.000,00 EUR",,,235,,Slovenija
6222102,BRANIK,1946,85000,"Ruj Nepremičnine, Jernej Suša, s.p.","235 m2, vrstna, zgrajena l. 1946, adaptirana l. 1990, 710 m2 zemljišča, Starejša, nevseljiva, a dobro ohranjena, vrstna-...",,710,235,,Slovenija
5650463,BRANIK,1995,98000,Renes d.o.o.,"300 m2, samostojna, zgrajena l. 1995, 1.271 m2 zemljišča, prodamo. Cena: 98.000,00 EUR",,1271,300,,Slovenija
6418365,BRANIK,1987,270000,MEZANIN PRO nepremičnine d.o.o.,"382,4 m2, samostojna, zgrajena l. 1987, 1.697 m2 zemljišča, P+1+M, brez provizije za kupca, prodamo. Cena: 270.000,00 EU...",P+1+M,1697,382,False,Slovenija
6429791,"BRANIK, PEDROVO",1800,40000,"Forma nepremičnine, Klavdio Štrukelj s.p.","235 m2, vrstna, zgrajena l. 1800, stavbišče, ruševina bivše domačije, v slikoviti vasici PEDROVO na kraškem robu z razgl...",,,235,,Slovenija
